series,segment,x,y,provenance,observed_anchor_count,display_anchor_count,discarded_or_thinned_count,derived_point_count
p1,0,110.38560746895433,8.75221291273131,accepted_observation_geometry,20,20,0,0
p1,0,114.98480632598393,3.881103246286017,accepted_observation_geometry,20,20,0,0
p1,0,119.58400518301346,3.60007768860649,accepted_observation_geometry,20,20,0,0
p1,0,124.18320404004305,3.0380265732474214,accepted_observation_geometry,20,20,0,0
p1,0,128.78240289707264,3.225376945033773,accepted_observation_geometry,20,20,0,0
p1,0,133.38160175410223,2.475975457888339,accepted_observation_geometry,20,20,0,0
p1,0,137.98080061113183,1.351873227170202,accepted_observation_geometry,20,20,0,0
p1,0,142.57999946816142,2.101274714315636,accepted_observation_geometry,20,20,0,0
p1,0,147.17919832519095,7.6281106820131725,accepted_observation_geometry,20,20,0,0
p1,0,151.77839718222054,8.564862540944958,accepted_observation_geometry,20,20,0,0
p1,0,156.37759603925014,10.62571663059488,accepted_observation_geometry,20,20,0,0
p1,0,160.97679489627973,12.499220348458465,accepted_observation_geometry,20,20,0,0
p1,0,165.57599375330932,14.560074438108387,accepted_observation_geometry,20,20,0,0
p1,0,170.1751926103389,17.276654829010567,accepted_observation_geometry,20,20,0,0
p1,0,174.77439146736845,19.805884848126396,accepted_observation_geometry,20,20,0,0
p1,0,179.37359032439804,21.30468782241725,accepted_observation_geometry,20,20,0,0
p1,0,183.97278918142763,22.616140424921753,accepted_observation_geometry,20,20,0,0
p1,0,188.57198803845722,21.773063751883143,accepted_observation_geometry,20,20,0,0
p1,0,193.1711868954868,20.555286335271816,accepted_observation_geometry,20,20,0,0
p1,0,197.7703857525164,18.77545780330142,accepted_observation_geometry,20,20,0,0
p1,1,211.56798232360518,15.684176668826538,accepted_observation_geometry,2,2,0,0
p1,1,216.16718118063477,16.620928527758323,accepted_observation_geometry,2,2,0,0
p1,2,225.36557889469384,16.620928527758323,accepted_observation_geometry,26,26,0,0
p1,2,229.96477775172343,17.932381130262826,accepted_observation_geometry,26,26,0,0
p1,2,234.56397660875302,18.77545780330142,accepted_observation_geometry,26,26,0,0
p1,2,239.16317546578261,21.398363008310426,accepted_observation_geometry,26,26,0,0
p1,2,243.7623743228122,25.801096745289826,accepted_observation_geometry,26,26,0,0
p1,2,248.3615731798418,27.206224533687504,accepted_observation_geometry,26,26,0,0
p1,2,252.9607720368714,29.173403437444257,accepted_observation_geometry,26,26,0,0
p1,2,257.559970893901,30.391180854055577,accepted_observation_geometry,26,26,0,0
p1,2,262.1591697509306,31.234257527094186,accepted_observation_geometry,26,26,0,0
p1,2,266.75836860796016,31.140582341201004,accepted_observation_geometry,26,26,0,0
p1,2,271.35756746498976,29.548104181016967,accepted_observation_geometry,26,26,0,0
p1,2,275.95676632201935,28.330326764405648,accepted_observation_geometry,26,26,0,0
p1,2,280.5559651790488,27.76827564904658,accepted_observation_geometry,26,26,0,0
p1,2,285.1551640360784,29.267078623337433,accepted_observation_geometry,26,26,0,0
p1,2,289.754362893108,31.046907155307828,accepted_observation_geometry,26,26,0,0
p1,2,294.3535617501376,30.67220641173511,accepted_observation_geometry,26,26,0,0
p1,2,298.9527606071672,28.517677136192006,accepted_observation_geometry,26,26,0,0
p1,2,303.5519594641968,26.363147860648894,accepted_observation_geometry,26,26,0,0
p1,2,308.1511583212264,24.489644142785323,accepted_observation_geometry,26,26,0,0
p1,2,312.75035717825597,22.616140424921753,accepted_observation_geometry,26,26,0,0
p1,2,317.34955603528556,19.524859290446855,accepted_observation_geometry,26,26,0,0
p1,2,321.94875489231515,17.55768038669011,accepted_observation_geometry,26,26,0,0
p1,2,326.54795374934474,7.15973475254728,accepted_observation_geometry,26,26,0,0
p1,2,331.14715260637433,10.532041444701704,accepted_observation_geometry,26,26,0,0
p1,2,335.7463514634039,12.780245906137992,accepted_observation_geometry,26,26,0,0
p1,2,340.3455503204334,18.494432245621894,accepted_observation_geometry,26,26,0,0
p1,3,349.5439480344926,22.054089309562684,accepted_observation_geometry,53,53,0,0
p1,3,354.1431468915222,22.33511486724221,accepted_observation_geometry,53,53,0,0
p1,3,358.74234574855177,23.084516354387645,accepted_observation_geometry,53,53,0,0
p1,3,363.34154460558136,22.241439681349036,accepted_observation_geometry,53,53,0,0
p1,3,367.94074346261095,21.30468782241725,accepted_observation_geometry,53,53,0,0
p1,3,372.53994231964055,20.929987078844533,accepted_observation_geometry,53,53,0,0
p1,3,377.13914117667014,21.679388565989967,accepted_observation_geometry,53,53,0,0
p1,3,381.7383400336997,22.70981561081493,accepted_observation_geometry,53,53,0,0
p1,3,386.3375388907293,23.74024265563989,accepted_observation_geometry,53,53,0,0
p1,3,390.9367377477589,25.145370444037567,accepted_observation_geometry,53,53,0,0
p1,3,395.5359366047885,26.363147860648894,accepted_observation_geometry,53,53,0,0
p1,3,400.135135461818,27.393574905473862,accepted_observation_geometry,53,53,0,0
p1,3,404.7343343188476,28.424001950298823,accepted_observation_geometry,53,53,0,0
p1,3,409.33353317587716,28.79870269387154,accepted_observation_geometry,53,53,0,0
p1,3,413.93273203290676,28.9860530656579,accepted_observation_geometry,53,53,0,0
p1,3,418.53193088993635,28.61135232208518,accepted_observation_geometry,53,53,0,0
p1,3,423.13112974696594,28.049301206726113,accepted_observation_geometry,53,53,0,0
p1,3,427.73032860399553,27.206224533687504,accepted_observation_geometry,53,53,0,0
p1,3,432.3295274610251,26.175797488862543,accepted_observation_geometry,53,53,0,0
p1,3,436.9287263180547,25.332720815823933,accepted_observation_geometry,53,53,0,0
p1,3,441.5279251750843,24.489644142785323,accepted_observation_geometry,53,53,0,0
p1,3,446.1271240321139,23.83391784153308,accepted_observation_geometry,53,53,0,0
p1,3,450.7263228891435,23.271866726173997,accepted_observation_geometry,53,53,0,0
p1,3,455.32552174617297,22.616140424921753,accepted_observation_geometry,53,53,0,0
p1,3,459.92472060320256,21.960414123669494,accepted_observation_geometry,53,53,0,0
p1,3,464.52391946023215,21.30468782241725,accepted_observation_geometry,53,53,0,0
p1,3,469.12311831726174,20.836311892951358,accepted_observation_geometry,53,53,0,0
p1,3,473.72231717429133,21.1173374506309,accepted_observation_geometry,53,53,0,0
p1,3,478.3215160313209,21.960414123669494,accepted_observation_geometry,53,53,0,0
p1,3,482.9207148883505,23.084516354387645,accepted_observation_geometry,53,53,0,0
p1,3,487.5199137453801,24.5833193286785,accepted_observation_geometry,53,53,0,0
p1,3,492.1191126024097,26.175797488862543,accepted_observation_geometry,53,53,0,0
p1,3,496.7183114594393,27.76827564904658,accepted_observation_geometry,53,53,0,0
p1,3,501.3175103164689,29.267078623337433,accepted_observation_geometry,53,53,0,0
p1,3,505.9167091734985,30.765881597628294,accepted_observation_geometry,53,53,0,0
p1,3,510.51590803052807,32.17100938602597,accepted_observation_geometry,53,53,0,0
p1,3,515.1151068875575,33.95083791799637,accepted_observation_geometry,53,53,0,0
p1,3,519.7143057445871,34.700239405141794,accepted_observation_geometry,53,53,0,0
p1,3,524.3135046016167,35.73066644996676,accepted_observation_geometry,53,53,0,0
p1,3,528.9127034586463,37.13579423836444,accepted_observation_geometry,53,53,0,0
p1,3,533.5119023156759,38.44724684086894,accepted_observation_geometry,53,53,0,0
p1,3,538.1111011727055,40.03972500105298,accepted_observation_geometry,53,53,0,0
p1,3,542.7103000297351,41.44485278945066,accepted_observation_geometry,53,53,0,0
p1,3,547.3094988867647,42.475279834275625,accepted_observation_geometry,53,53,0,0
p1,3,551.9086977437943,43.03733094963469,accepted_observation_geometry,53,53,0,0
p1,3,556.5078966008239,42.849980577848335,accepted_observation_geometry,53,53,0,0
p1,3,561.1070954578535,42.194254276596084,accepted_observation_geometry,53,53,0,0
p1,3,565.706294314883,41.16382723177112,accepted_observation_geometry,53,53,0,0
p1,3,570.3054931719126,39.946049815159796,accepted_observation_geometry,53,53,0,0
p1,3,574.9046920289421,38.72827239854848,accepted_observation_geometry,53,53,0,0
p1,3,579.5038908859717,37.97887091140305,accepted_observation_geometry,53,53,0,0
p1,3,584.1030897430013,37.416819796043974,accepted_observation_geometry,53,53,0,0
p1,3,588.7022886000309,37.88519572550987,accepted_observation_geometry,53,53,0,0
p1,4,602.4998851711197,40.88280167409158,accepted_observation_geometry,45,45,0,0
p1,4,607.0990840281493,41.819553533023374,accepted_observation_geometry,45,45,0,0
p1,4,611.6982828851789,41.91322871891655,accepted_observation_geometry,45,45,0,0
p1,4,616.2974817422084,41.2575024176643,accepted_observation_geometry,45,45,0,0
p1,4,620.896680599238,40.03972500105298,accepted_observation_geometry,45,45,0,0
p1,4,625.4958794562676,38.44724684086894,accepted_observation_geometry,45,45,0,0
p1,4,630.0950783132972,36.66741830889855,accepted_observation_geometry,45,45,0,0
p1,4,634.6942771703267,35.355965706394045,accepted_observation_geometry,45,45,0,0
p1,4,639.2934760273563,33.95083791799637,accepted_observation_geometry,45,45,0,0
p1,4,643.8926748843859,33.10776124495776,accepted_observation_geometry,45,45,0,0
p1,4,648.4918737414155,30.110155296376043,accepted_observation_geometry,45,45,0,0
p1,4,653.0910725984451,28.424001950298823,accepted_observation_geometry,45,45,0,0
p1,4,657.6902714554747,27.206224533687504,accepted_observation_geometry,45,45,0,0
p1,4,662.2894703125042,27.95562602083293,accepted_observation_geometry,45,45,0,0
p1,4,666.8886691695338,29.64177936691015,accepted_observation_geometry,45,45,0,0
p1,4,671.4878680265634,31.140582341201004,accepted_observation_geometry,45,45,0,0
p1,4,676.087066883593,30.2975056681624,accepted_observation_geometry,45,45,0,0
p1,4,680.6862657406226,28.236651578512472,accepted_observation_geometry,45,45,0,0
p1,4,685.2854645976522,25.145370444037567,accepted_observation_geometry,45,45,0,0
p1,4,689.8846634546817,24.02126821331943,accepted_observation_geometry,45,45,0,0
p1,4,694.4838623117114,25.520071187610284,accepted_observation_geometry,45,45,0,0
p1,4,699.0830611687409,27.112549347794328,accepted_observation_geometry,45,45,0,0
p1,4,703.6822600257706,27.112549347794328,accepted_observation_geometry,45,45,0,0
p1,4,708.2814588828,26.175797488862543,accepted_observation_geometry,45,45,0,0
p1,4,712.8806577398298,25.239045629930757,accepted_observation_geometry,45,45,0,0
p1,4,717.4798565968592,24.676994514571675,accepted_observation_geometry,45,45,0,0
p1,4,722.0790554538887,28.236651578512472,accepted_observation_geometry,45,45,0,0
p1,4,726.6782543109184,30.578531225841935,accepted_observation_geometry,45,45,0,0
p1,4,731.2774531679479,34.138188289782725,accepted_observation_geometry,45,45,0,0
p1,4,735.8766520249776,37.51049498193716,accepted_observation_geometry,45,45,0,0
p1,4,740.4758508820071,38.6345972126553,accepted_observation_geometry,45,45,0,0
p1,4,745.0750497390368,37.416819796043974,accepted_observation_geometry,45,45,0,0
p1,4,749.6742485960663,36.10536719353947,accepted_observation_geometry,45,45,0,0
p1,4,754.273447453096,33.857162732103184,accepted_observation_geometry,45,45,0,0
p1,4,758.8726463101254,31.421607898880545,accepted_observation_geometry,45,45,0,0
p1,4,763.4718451671552,28.424001950298823,accepted_observation_geometry,45,45,0,0
p1,4,768.0710440241846,26.73784860422161,accepted_observation_geometry,45,45,0,0
p1,4,772.6702428812143,24.958020072251216,accepted_observation_geometry,45,45,0,0
p1,4,777.2694417382438,25.145370444037567,accepted_observation_geometry,45,45,0,0
p1,4,781.8686405952733,27.76827564904658,accepted_observation_geometry,45,45,0,0
p1,4,786.467839452303,29.45442899512379,accepted_observation_geometry,45,45,0,0
p1,4,791.0670383093325,31.983659014239613,accepted_observation_geometry,45,45,0,0
p1,4,795.6662371663622,35.63699126407358,accepted_observation_geometry,45,45,0,0
p1,4,800.2654360233917,36.94844386657808,accepted_observation_geometry,45,45,0,0
p1,4,804.8646348804214,37.042119052471264,accepted_observation_geometry,45,45,0,0
p1,5,818.66223145151,39.19664832801437,accepted_observation_geometry,9,9,0,0
p1,5,823.2614303085397,40.789126488198406,accepted_observation_geometry,9,9,0,0
p1,5,827.8606291655692,42.75630539195516,accepted_observation_geometry,9,9,0,0
p1,5,832.4598280225989,44.81715948160509,accepted_observation_geometry,9,9,0,0
p1,5,837.0590268796284,45.84758652643005,accepted_observation_geometry,9,9,0,0
p1,5,841.6582257366579,44.81715948160509,accepted_observation_geometry,9,9,0,0
p1,5,846.2574245936876,43.505706879100586,accepted_observation_geometry,9,9,0,0
p1,5,850.856623450717,41.72587834713019,accepted_observation_geometry,9,9,0,0
p1,5,855.4558223077468,41.16382723177112,accepted_observation_geometry,9,9,0,0
p1,6,864.6542200218059,38.54092202676212,accepted_observation_geometry,10,10,0,0
p1,6,869.2534188788354,36.94844386657808,accepted_observation_geometry,10,10,0,0
p1,6,873.8526177358651,34.512889033355435,accepted_observation_geometry,10,10,0,0
p1,6,878.4518165928946,33.20143643085094,accepted_observation_geometry,10,10,0,0
p1,6,883.0510154499243,31.421607898880545,accepted_observation_geometry,10,10,0,0
p1,6,887.6502143069538,31.889983828346438,accepted_observation_geometry,10,10,0,0
p1,6,892.2494131639835,33.482461988530474,accepted_observation_geometry,10,10,0,0
p1,6,896.848612021013,36.10536719353947,accepted_observation_geometry,10,10,0,0
p1,6,901.4478108780424,40.50810093051887,accepted_observation_geometry,10,10,0,0
p1,6,906.0470097350722,45.47288578285734,accepted_observation_geometry,10,10,0,0
p1,7,933.6422028772497,46.22228727000277,accepted_observation_geometry,57,57,0,0
p1,7,938.2414017342792,44.62980910981873,accepted_observation_geometry,57,57,0,0
p1,7,942.8406005913089,44.16143318035284,accepted_observation_geometry,57,57,0,0
p1,7,947.4397994483384,43.97408280856648,accepted_observation_geometry,57,57,0,0
p1,7,952.0389983053681,43.41203169320741,accepted_observation_geometry,57,57,0,0
p1,7,956.6381971623975,41.819553533023374,accepted_observation_geometry,57,57,0,0
