series,segment,x,y,provenance,observed_anchor_count,display_anchor_count,discarded_or_thinned_count,derived_point_count
sound-pressure-level-directivity,0,0.0,63.00480282791879,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,1.0,62.853697859577714,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,2.0,62.7175379125991,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,3.0,62.7175379125991,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,4.0,62.60740162767112,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,5.0,62.504541794991816,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,6.0,62.504541794991816,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,7.0,62.41678399872747,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,8.0,62.367552908295565,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,9.0,62.367552908295565,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,10.0,62.31411884294383,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,11.0,62.24545994735517,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,12.0,62.185814957665514,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,13.0,62.13524346273421,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,14.0,62.13294251320734,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,15.0,62.13294251320734,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,16.0,62.10347306350893,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,17.0,62.083194169252664,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,18.0,62.072126535556045,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,19.0,62.07028148890295,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,20.0,62.0245763428955,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,21.0,61.743098690882896,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,22.0,61.74169784845652,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,23.0,61.74169784845652,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,24.0,61.78275870123551,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,25.0,61.689814858824164,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,26.0,61.74916815816953,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,27.0,61.53967314068478,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,28.0,61.472774277516244,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,29.0,61.4203618313082,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,30.0,61.35979254177498,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,31.0,61.0533906370006,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,32.0,60.8662579624293,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,33.0,60.67629880935597,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,34.0,60.41425466075968,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,35.0,60.24315596978277,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,36.0,60.0399811670145,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,37.0,59.87935595516237,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,38.0,59.72273658526733,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,39.0,59.5447694821584,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,40.0,59.39930872402167,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,41.0,59.32958849397623,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,42.0,59.20038473772121,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,43.0,59.07567420759486,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,44.0,58.95552727764493,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,45.0,58.840013143175995,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,46.0,58.73235791883356,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,47.0,58.63795440867897,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,48.0,58.54317126509869,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,49.0,58.47036840029192,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,50.0,58.38879437164792,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,51.0,58.18925699343578,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,52.0,58.019480189642834,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,53.0,57.85937079176004,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,54.0,57.67279621790222,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,55.0,57.52796675172212,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,56.0,57.34979879737773,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,57.0,57.22085550160183,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,58.0,57.10246568169581,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,59.0,56.9390604172562,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,60.0,56.7002758598588,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,61.0,56.3309232428215,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,62.0,55.96696342675886,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,63.0,55.540655396294625,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,64.0,55.18468921891863,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,65.0,54.767377803150865,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,66.0,54.49167066648688,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,67.0,54.15530502368594,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,68.0,53.91363424648341,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,69.0,53.65207570207488,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,70.0,53.393581028470194,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,71.0,53.086511284643166,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,72.0,52.83661461066032,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,73.0,52.69515333405462,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,74.0,52.455394710312746,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,75.0,52.21954703765074,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,76.0,52.026745113186884,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,77.0,51.913997676446996,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,78.0,51.691453886074584,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,79.0,51.47348418499546,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,80.0,51.10491314650473,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,81.0,50.740390768614624,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,82.0,50.22404295926973,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,83.0,49.71160378471359,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,84.0,49.34378684833085,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,85.0,48.857372869532114,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,86.0,48.51715879466036,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,87.0,48.18331615152894,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,88.0,47.861212892783904,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,89.0,47.54077776606636,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,90.0,47.37895025826658,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,91.0,47.37996196279274,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,92.0,47.38299657768755,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,93.0,47.395127566830155,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,94.0,47.56173116944494,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,95.0,47.57269274934713,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,96.0,47.600551689981806,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,97.0,47.61743587364453,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,98.0,47.657074039695885,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,99.0,47.83587403057683,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,100.0,47.8865016666195,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,101.0,47.91464964732165,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,102.0,47.97655213326635,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,103.0,48.04583949868943,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,104.0,48.12239415618006,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,105.0,48.31560631035896,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,106.0,48.40182521666955,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,107.0,48.598412031708605,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,108.0,48.693813917070734,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,109.0,48.89345653482594,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,110.0,48.84924102450722,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,111.0,48.609454243785294,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,112.0,48.374707811241194,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,113.0,48.14527316377944,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,114.0,47.85634393384812,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,115.0,47.63528851984604,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,116.0,47.350588698281236,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,117.0,47.13884855718858,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,118.0,46.859064690395655,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,119.0,46.79551208454732,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,120.0,46.59951359227306,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,121.0,46.59951359227306,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,122.0,46.76254125448413,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,123.0,46.84638160217354,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,124.0,47.01855211230718,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,125.0,47.10681806469721,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,126.0,47.28755384572156,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,127.0,47.44353261096452,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,128.0,47.568707832420905,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,129.0,47.76249778443034,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,130.0,47.83977558919446,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,131.0,47.822209176581794,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,132.0,47.80852966632988,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,133.0,47.79874958819098,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,134.0,47.79287793325379,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,135.0,47.79092011276665,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,136.0,47.79287793325379,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,137.0,47.79874958819098,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,138.0,47.80852966632988,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,139.0,47.59955779427164,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,140.0,47.61743587364453,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,141.0,47.861212892783904,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,142.0,48.011242179519854,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,143.0,48.136698229725475,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,144.0,48.51715879466036,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,145.0,48.683754945073815,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,146.0,48.9447136405244,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,147.0,49.207903423056415,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,148.0,49.38908472156476,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,149.0,49.79303303172185,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,150.0,50.06459279030467,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,151.0,50.398091422276096,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,152.0,50.740390768614624,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,153.0,51.09092680685605,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,154.0,51.44384741174338,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,155.0,51.87921102328249,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,156.0,52.24857070387171,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,157.0,52.80855301567246,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,158.0,53.21051212671397,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,159.0,53.70895793717383,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,160.0,54.24319780444108,accepted_observation_geometry,360,360,0,0
sound-pressure-level-directivity,0,161.0,54.434514781379406,accepted_observation_geometry,360,360,0,0
