group_id,candidate_id,series,x,y,normalized_uncertainty,threshold,review_role
mfh-0deg-uncertainty-005,line-mfh-0deg-000054,mfh-0deg,0.04591304347826084,136.4375476861512,0.02459016,0.02,agent_first_user_only_if_unresolved
mfh-0deg-uncertainty-006,line-mfh-0deg-000061,mfh-0deg,0.049913043478260845,138.69287555925803,0.02459016,0.02,agent_first_user_only_if_unresolved
mfh-45deg-uncertainty-001,line-mfh-45deg-000068,mfh-45deg,0.050086956521739105,79.49051889020377,0.02822581,0.02,agent_first_user_only_if_unresolved
mfh-45deg-uncertainty-001,line-mfh-45deg-000069,mfh-45deg,0.050260869565217366,79.63147688227296,0.03225806,0.02,agent_first_user_only_if_unresolved
mfh-45deg-uncertainty-001,line-mfh-45deg-000070,mfh-45deg,0.050434782608695626,79.63147688227296,0.03225806,0.02,agent_first_user_only_if_unresolved
mfh-45deg-uncertainty-001,line-mfh-45deg-000071,mfh-45deg,0.050608695652173886,79.77243487434214,0.02822581,0.02,agent_first_user_only_if_unresolved
mfh-45deg-uncertainty-001,line-mfh-45deg-000073,mfh-45deg,0.05130434782608693,80.05435085848049,0.02822581,0.02,agent_first_user_only_if_unresolved
mfh-45deg-uncertainty-001,line-mfh-45deg-000074,mfh-45deg,0.05165217391304345,80.19530885054967,0.03225806,0.02,agent_first_user_only_if_unresolved
mfh-45deg-uncertainty-001,line-mfh-45deg-000075,mfh-45deg,0.05182608695652171,80.33626684261884,0.02822581,0.02,agent_first_user_only_if_unresolved
mfh-45deg-uncertainty-001,line-mfh-45deg-000076,mfh-45deg,0.05199999999999997,80.33626684261884,0.02822581,0.02,agent_first_user_only_if_unresolved
mfh-45deg-uncertainty-001,line-mfh-45deg-000077,mfh-45deg,0.05217391304347823,80.47722483468802,0.03225806,0.02,agent_first_user_only_if_unresolved
mfh-45deg-uncertainty-002,line-mfh-45deg-000120,mfh-45deg,0.06904347826086951,83.71925865227908,0.02016129,0.02,agent_first_user_only_if_unresolved
mfh-45deg-uncertainty-002,line-mfh-45deg-000121,mfh-45deg,0.06921739130434779,83.71925865227908,0.02016129,0.02,agent_first_user_only_if_unresolved
test-45deg-uncertainty-001,line-test-45deg-000313,test-45deg,0.09286956521739126,86.25650250952427,0.0229682,0.02,agent_first_user_only_if_unresolved
test-45deg-uncertainty-001,line-test-45deg-000314,test-45deg,0.0930434782608695,85.97458652538592,0.02650177,0.02,agent_first_user_only_if_unresolved
test-45deg-uncertainty-001,line-test-45deg-000315,test-45deg,0.09321739130434778,86.11554451745509,0.02826855,0.02,agent_first_user_only_if_unresolved
test-45deg-uncertainty-001,line-test-45deg-000316,test-45deg,0.09339130434782603,85.55171254917838,0.03180212,0.02,agent_first_user_only_if_unresolved
test-45deg-uncertainty-001,line-test-45deg-000317,test-45deg,0.0935652173913043,85.4107545571092,0.03003534,0.02,agent_first_user_only_if_unresolved
test-90deg-uncertainty-001,line-test-90deg-000008,test-90deg,0.0013913043478260834,3.7960771490558614,0.03214286,0.02,agent_first_user_only_if_unresolved
test-90deg-uncertainty-001,line-test-90deg-000009,test-90deg,0.0015652173913043438,4.218951125263402,0.03035714,0.02,agent_first_user_only_if_unresolved
test-90deg-uncertainty-001,line-test-90deg-000010,test-90deg,0.0017391304347826042,4.641825101470914,0.02857143,0.02,agent_first_user_only_if_unresolved
test-90deg-uncertainty-001,line-test-90deg-000011,test-90deg,0.0019130434782608646,5.2056570697476445,0.02857143,0.02,agent_first_user_only_if_unresolved
test-90deg-uncertainty-001,line-test-90deg-000012,test-90deg,0.002086956521739125,5.4875730538859955,0.02857143,0.02,agent_first_user_only_if_unresolved
test-90deg-uncertainty-001,line-test-90deg-000013,test-90deg,0.0022608695652173855,5.628531045955157,0.02678571,0.02,agent_first_user_only_if_unresolved
test-90deg-uncertainty-001,line-test-90deg-000014,test-90deg,0.002434782608695646,5.769489038024346,0.02142857,0.02,agent_first_user_only_if_unresolved
test-90deg-uncertainty-002,line-test-90deg-000242,test-90deg,0.08278260869565213,73.42932523122919,0.02142857,0.02,agent_first_user_only_if_unresolved
