group_id,candidate_id,series,x,y,normalized_uncertainty,threshold,review_role
sound-pressure-level-directivity-uncertainty-006,polar_line-sound-pressure-level-directivity-000235,sound-pressure-level-directivity,234.0,52.27826916502065,0.07337561,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-006,polar_line-sound-pressure-level-directivity-000236,sound-pressure-level-directivity,235.0,51.48942029297318,0.0706456,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-006,polar_line-sound-pressure-level-directivity-000237,sound-pressure-level-directivity,236.0,50.740390768614624,0.0704889,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-006,polar_line-sound-pressure-level-directivity-000238,sound-pressure-level-directivity,237.0,50.12758296734283,0.06183287,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-006,polar_line-sound-pressure-level-directivity-000239,sound-pressure-level-directivity,238.0,49.473202003971764,0.06171671,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-006,polar_line-sound-pressure-level-directivity-000240,sound-pressure-level-directivity,239.0,48.95458358382193,0.04955966,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-006,polar_line-sound-pressure-level-directivity-000241,sound-pressure-level-directivity,240.0,48.57630052852938,0.03966762,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-006,polar_line-sound-pressure-level-directivity-000242,sound-pressure-level-directivity,241.0,48.42049478821092,0.03106604,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-006,polar_line-sound-pressure-level-directivity-000243,sound-pressure-level-directivity,242.0,48.83658194160404,0.03502432,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-006,polar_line-sound-pressure-level-directivity-000244,sound-pressure-level-directivity,243.0,49.184981974515196,0.04106546,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-006,polar_line-sound-pressure-level-directivity-000245,sound-pressure-level-directivity,244.0,49.46801313008609,0.03531244,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-006,polar_line-sound-pressure-level-directivity-000246,sound-pressure-level-directivity,245.0,50.03799131652186,0.04338137,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-006,polar_line-sound-pressure-level-directivity-000247,sound-pressure-level-directivity,246.0,50.40458996757428,0.04132954,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-006,polar_line-sound-pressure-level-directivity-000248,sound-pressure-level-directivity,247.0,50.839420990787346,0.04371882,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-006,polar_line-sound-pressure-level-directivity-000249,sound-pressure-level-directivity,248.0,51.42253660784307,0.04792302,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-006,polar_line-sound-pressure-level-directivity-000250,sound-pressure-level-directivity,249.0,51.862161509130075,0.05217636,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-006,polar_line-sound-pressure-level-directivity-000251,sound-pressure-level-directivity,250.0,52.3958352282493,0.03587348,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-007,polar_line-sound-pressure-level-directivity-000261,sound-pressure-level-directivity,260.0,52.19338368181448,0.05474555,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-007,polar_line-sound-pressure-level-directivity-000262,sound-pressure-level-directivity,261.0,51.51973207980401,0.07623633,0.03,agent_first_user_only_if_unresolved
sound-pressure-level-directivity-uncertainty-007,polar_line-sound-pressure-level-directivity-000263,sound-pressure-level-directivity,262.0,50.67109477546198,0.08047894,0.03,agent_first_user_only_if_unresolved
