group_id,candidate_id,series,x,y,normalized_uncertainty,threshold,review_role
simulation-a11-uncertainty-001,line-simulation-a11-000001,simulation-a11,0.04630294803368873,0.7538971380769293,0.055,0.02,agent_first_user_only_if_unresolved
simulation-a11-uncertainty-001,line-simulation-a11-000002,simulation-a11,0.1266142787255886,0.7752529721207831,0.05,0.02,agent_first_user_only_if_unresolved
simulation-a11-uncertainty-001,line-simulation-a11-000003,simulation-a11,0.2097938712279135,0.8393204742523447,0.04,0.02,agent_first_user_only_if_unresolved
simulation-a11-uncertainty-001,line-simulation-a11-000004,simulation-a11,0.29010520191981337,0.8583034378468815,0.055,0.02,agent_first_user_only_if_unresolved
simulation-a11-uncertainty-001,line-simulation-a11-000005,simulation-a11,0.37328479442213824,0.8654220491948328,0.06,0.02,agent_first_user_only_if_unresolved
simulation-a11-uncertainty-001,line-simulation-a11-000006,simulation-a11,0.4550302560192506,0.8559305673975643,0.05,0.02,agent_first_user_only_if_unresolved
simulation-a11-uncertainty-001,line-simulation-a11-000007,simulation-a11,0.6615451063698503,0.7277955631344413,0.08,0.02,agent_first_user_only_if_unresolved
simulation-a11-uncertainty-001,line-simulation-a11-000008,simulation-a11,0.6973983790001628,0.6755924132494651,0.055,0.02,agent_first_user_only_if_unresolved
simulation-a11-uncertainty-001,line-simulation-a11-000009,simulation-a11,0.7863144951233376,0.6305078747124403,0.085,0.02,agent_first_user_only_if_unresolved
simulation-a11-uncertainty-001,line-simulation-a11-000010,simulation-a11,0.8494162549526876,0.6423722269590257,0.085,0.02,agent_first_user_only_if_unresolved
simulation-a11-uncertainty-001,line-simulation-a11-000011,simulation-a11,1.0329850108198873,0.7942359357153199,0.025,0.02,agent_first_user_only_if_unresolved
simulation-a11-uncertainty-001,line-simulation-a11-000012,simulation-a11,1.1132963415117871,0.8179646402084908,0.04,0.02,agent_first_user_only_if_unresolved
simulation-a11-uncertainty-001,line-simulation-a11-000013,simulation-a11,1.199344195824537,0.8583034378468815,0.05,0.02,agent_first_user_only_if_unresolved
simulation-a11-uncertainty-001,line-simulation-a11-000014,simulation-a11,1.2796555265164369,0.8677949196441499,0.055,0.02,agent_first_user_only_if_unresolved
simulation-a11-uncertainty-001,line-simulation-a11-000015,simulation-a11,1.3599668572083368,0.8630491787455157,0.055,0.02,agent_first_user_only_if_unresolved
simulation-a11-uncertainty-001,line-simulation-a11-000016,simulation-a11,1.4431464497106616,0.846439085600296,0.055,0.02,agent_first_user_only_if_unresolved
simulation-a11-uncertainty-001,line-simulation-a11-000017,simulation-a11,1.5263260422129865,0.7918630652660028,0.025,0.02,agent_first_user_only_if_unresolved
simulation-a11-uncertainty-001,line-simulation-a11-000018,simulation-a11,1.6066373729048864,0.7562700085262464,0.05,0.02,agent_first_user_only_if_unresolved
simulation-a22-uncertainty-001,line-simulation-a22-000001,simulation-a22,0.04917120984411372,0.2128826756326314,0.025,0.02,agent_first_user_only_if_unresolved
simulation-a22-uncertainty-001,line-simulation-a22-000002,simulation-a22,0.11227296967346362,0.18915397113946053,0.03863636,0.02,agent_first_user_only_if_unresolved
simulation-a22-uncertainty-001,line-simulation-a22-000003,simulation-a22,0.2069256094174885,0.127459339457216,0.03863636,0.02,agent_first_user_only_if_unresolved
simulation-a22-uncertainty-001,line-simulation-a22-000005,simulation-a22,0.3359973908866133,0.10847637586267922,0.05698529,0.02,agent_first_user_only_if_unresolved
simulation-a22-uncertainty-001,line-simulation-a22-000006,simulation-a22,0.4564643869244631,0.11322211676131344,0.03181818,0.02,agent_first_user_only_if_unresolved
simulation-a22-uncertainty-001,line-simulation-a22-000007,simulation-a22,0.49662005227041306,0.1298322099065331,0.02954545,0.02,agent_first_user_only_if_unresolved
simulation-a22-uncertainty-001,line-simulation-a22-000008,simulation-a22,0.5941409538248629,0.17017100754492376,0.04319853,0.02,agent_first_user_only_if_unresolved
simulation-a22-uncertainty-001,line-simulation-a22-000009,simulation-a22,0.7002666408105878,0.2888145300107785,0.02727273,0.02,agent_first_user_only_if_unresolved
simulation-a22-uncertainty-001,line-simulation-a22-000010,simulation-a22,0.7920510187441876,0.6257621338138061,0.03863636,0.02,agent_first_user_only_if_unresolved
simulation-a22-uncertainty-001,line-simulation-a22-000011,simulation-a22,0.8608893021943875,0.6233892633644891,0.03863636,0.02,agent_first_user_only_if_unresolved
simulation-a22-uncertainty-001,line-simulation-a22-000012,simulation-a22,0.9498054183175624,0.24847573237238785,0.03636364,0.02,agent_first_user_only_if_unresolved
simulation-a22-uncertainty-001,line-simulation-a22-000013,simulation-a22,1.0301167490094623,0.17728961889287498,0.03863636,0.02,agent_first_user_only_if_unresolved
simulation-a22-uncertainty-001,line-simulation-a22-000014,simulation-a22,1.1104280797013621,0.15118804395038699,0.03863636,0.02,agent_first_user_only_if_unresolved
simulation-a22-uncertainty-001,line-simulation-a22-000015,simulation-a22,1.1563202686681622,0.12508646900789888,0.03181818,0.02,agent_first_user_only_if_unresolved
simulation-a22-uncertainty-001,line-simulation-a22-000016,simulation-a22,1.248104646601762,0.103730634964045,0.04503676,0.02,agent_first_user_only_if_unresolved
simulation-a22-uncertainty-001,line-simulation-a22-000017,simulation-a22,1.3599668572083368,0.103730634964045,0.025,0.02,agent_first_user_only_if_unresolved
simulation-a22-uncertainty-001,line-simulation-a22-000018,simulation-a22,1.4431464497106616,0.11796785765994766,0.03181818,0.02,agent_first_user_only_if_unresolved
simulation-a22-uncertainty-001,line-simulation-a22-000019,simulation-a22,1.5607451839380864,0.1796624893421921,0.03181818,0.02,agent_first_user_only_if_unresolved
simulation-a22-uncertainty-001,line-simulation-a22-000020,simulation-a22,1.6095056347153114,0.2057640642846802,0.02272727,0.02,agent_first_user_only_if_unresolved
simulation-a33-uncertainty-001,line-simulation-a33-000001,simulation-a33,0.05490773346496369,0.03017165103521502,0.91666667,0.02,agent_first_user_only_if_unresolved
simulation-a33-uncertainty-001,line-simulation-a33-000002,simulation-a33,0.1151412314838886,0.03017165103521502,0.83333333,0.02,agent_first_user_only_if_unresolved
simulation-a33-uncertainty-001,line-simulation-a33-000003,simulation-a33,0.21839865665918845,0.03017165103521502,0.91666667,0.02,agent_first_user_only_if_unresolved
simulation-a33-uncertainty-001,line-simulation-a33-000004,simulation-a33,0.2786321546781134,0.03017165103521502,0.91666667,0.02,agent_first_user_only_if_unresolved
simulation-a33-uncertainty-001,line-simulation-a33-000005,simulation-a33,0.3646800089908633,0.03254452148453213,0.83333333,0.02,agent_first_user_only_if_unresolved
simulation-a33-uncertainty-001,line-simulation-a33-000006,simulation-a33,0.4650691723557381,0.03254452148453213,0.83333333,0.02,agent_first_user_only_if_unresolved
simulation-a33-uncertainty-001,line-simulation-a33-000007,simulation-a33,0.548248764858063,0.03017165103521502,0.91666667,0.02,agent_first_user_only_if_unresolved
simulation-a33-uncertainty-001,line-simulation-a33-000008,simulation-a33,0.6084822628769879,0.03017165103521502,1.16666667,0.02,agent_first_user_only_if_unresolved
simulation-a33-uncertainty-001,line-simulation-a33-000009,simulation-a33,0.7146079498627127,0.040849568057141905,0.91666667,0.02,agent_first_user_only_if_unresolved
simulation-a33-uncertainty-001,line-simulation-a33-000010,simulation-a33,0.7949192805546126,0.04440887373111768,1.25,0.02,agent_first_user_only_if_unresolved
simulation-a33-uncertainty-001,line-simulation-a33-000011,simulation-a33,0.8780988730569375,0.04322243850645913,0.91666667,0.02,agent_first_user_only_if_unresolved
